Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: A Sequest HT,Score Sequest HT: B Sequest HT,Score Sequest HT: C Sequest HT,Score Sequest HT: D Sequest HT,Score Sequest HT: E Sequest HT,Score Sequest HT: F Sequest HT,Score Sequest HT: G Sequest HT,Score Sequest HT: H Sequest HT,Score Sequest HT: I Sequest HT,Score Sequest HT: J Sequest HT,Score Sequest HT: K Sequest HT,Score Sequest HT: L Sequest HT,# PSMs (by Search Engine): A Sequest HT,# PSMs (by Search Engine): B Sequest HT,# PSMs (by Search Engine): C Sequest HT,# PSMs (by Search Engine): D Sequest HT,# PSMs (by Search Engine): E Sequest HT,# PSMs (by Search Engine): F Sequest HT,# PSMs (by Search Engine): G Sequest HT,# PSMs (by Search Engine): H Sequest HT,# PSMs (by Search Engine): I Sequest HT,# PSMs (by Search Engine): J Sequest HT,# PSMs (by Search Engine): K Sequest HT,# PSMs (by Search Engine): L Sequest HT,# Peptides (by Search Engine): A Sequest HT,# Peptides (by Search Engine): B Sequest HT,# Peptides (by Search Engine): C Sequest HT,# Peptides (by Search Engine): D Sequest HT,# Peptides (by Search Engine): E Sequest HT,# Peptides (by Search Engine): F Sequest HT,# Peptides (by Search Engine): G Sequest HT,# Peptides (by Search Engine): H Sequest HT,# Peptides (by Search Engine): I Sequest HT,# Peptides (by Search Engine): J Sequest HT,# Peptides (by Search Engine): K Sequest HT,# Peptides (by Search Engine): L Sequest HT,# Protein Pathway Groups,# Razor Peptides,Abundances (Normalized): F1: Sample,Abundances (Normalized): F2: Sample,Abundances (Normalized): F3: Sample,Abundances (Normalized): F4: Sample,Abundances (Normalized): F5: Sample,Abundances (Normalized): F6: Sample,Abundances (Normalized): F7: Sample,Abundances (Normalized): F8: Sample,Abundances (Normalized): F9: Sample,Abundances (Normalized): F10: Sample,Abundances (Normalized): F11: Sample,Abundances (Normalized): F12: Sample,Abundance: F1: Sample,Abundance: F2: Sample,Abundance: F3: Sample,Abundance: F4: Sample,Abundance: F5: Sample,Abundance: F6: Sample,Abundance: F7: Sample,Abundance: F8: Sample,Abundance: F9: Sample,Abundance: F10: Sample,Abundance: F11: Sample,Abundance: F12: Sample,Abundances Count: F1: Sample,Abundances Count: F2: Sample,Abundances Count: F3: Sample,Abundances Count: F4: Sample,Abundances Count: F5: Sample,Abundances Count: F6: Sample,Abundances Count: F7: Sample,Abundances Count: F8: Sample,Abundances Count: F9: Sample,Abundances Count: F10: Sample,Abundances Count: F11: Sample,Abundances Count: F12: Sample,Found in Sample: [S1] F1: Sample,Found in Sample: [S2] F2: Sample,Found in Sample: [S3] F3: Sample,Found in Sample: [S4] F4: Sample,Found in Sample: [S5] F5: Sample,Found in Sample: [S6] F6: Sample,Found in Sample: [S7] F7: Sample,Found in Sample: [S8] F8: Sample,Found in Sample: [S9] F9: Sample,Found in Sample: [S10] F10: Sample,Found in Sample: [S11] F11: Sample,Found in Sample: [S12] F12: Sample,# Protein Groups,Modifications,,,,,,,,,,,,
FALSE,High,Master Protein,M0R9X8,Cytoplasmic dynein 1 heavy chain 1 OS=Rattus norvegicus OX=10116 GN=Dync1h1 PE=1 SV=2,0,246,15,56,172,56,4644,531.7,6.42,88.29,28.85,106.68,97.08,61.4,120.7,2.49,,2.15,7.42,3.76,4.6,29,10,33,31,25,38,1,,1,2,1,1,28,9,31,31,20,30,1,,1,2,1,1,0,0,190425178,125854123.1,193802736.2,176032011.2,296490524.8,235999595.1,131233266.6,95974266.61,109607520.1,93724019.35,61992816.56,110234986.8,135272609.1,61166136.39,142317218,176032011.2,112777337.5,155621636.3,94731666.78,58500066.38,66280224.48,64705986.47,55558940.12,74577978.91,50,44,51,54,47,52,20,24,24,23,27,33,High,High,High,High,High,High,High,Peak Found,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,B5DFC9,Nidogen-2 OS=Rattus norvegicus OX=10116 GN=Nid2 PE=2 SV=1,0,242.304,34,32,178,31,1396,152.9,5.47,2.95,,15.78,23.83,2.43,5.52,75.43,118.94,122.55,116.95,91.53,103.27,1,,5,5,1,2,22,32,34,28,23,25,1,,4,5,1,2,17,19,24,22,20,18,0,1,64517357.81,12595075.73,111340961.1,121649725.3,34974769.6,48734653.73,186461053.8,216897438.9,237094618.6,236644012.4,99224618.76,222865820.5,45831288.78,6121310.141,81762188.44,121649725.3,13303498.98,32136354.11,134598237.7,132207465.8,143372320.9,163376308.1,88926668.56,150776835.3,10,11,20,23,15,19,35,33,30,35,32,33,High,Peak Found,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P63018,Heat shock cognate 71 kDa protein OS=Rattus norvegicus OX=10116 GN=Hspa8 PE=1 SV=1,0,238.961,49,24,714,19,646,70.8,5.52,254.6,236.59,132.44,155.76,440.87,545.27,87.66,107.24,118.67,90.84,76.33,94.34,80,72,39,46,141,158,26,33,38,28,22,31,18,15,18,20,22,22,17,14,18,16,17,16,0,9,1382418794,897017596.6,831709351.6,940469444.3,1440962160,1549956031,543885717.3,708160398.7,792481119.1,955066568.8,694413845.4,743793541.2,982030838.4,435957911.3,610757946.1,940469444.3,548104786.7,1022064015,392607772.9,431651439.5,479217360.5,659366989.5,622344642.4,503203389.6,38,41,35,39,40,41,38,38,36,36,37,38,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,G3V852,"RCG55135, isoform CRA_b OS=Rattus norvegicus OX=10116 GN=Tln1 PE=1 SV=1",0,238.848,24,36,121,36,2541,269.5,6.2,59.72,13.94,68.14,96.14,24.05,108.4,3.69,2.38,4.83,10.8,6.31,23.41,17,4,18,25,9,33,1,1,1,3,2,7,17,4,18,23,9,23,1,1,1,3,2,7,0,0,52262408.11,25699254.44,73600178.51,84732718.38,67107823.38,73736986.86,16056080.35,22070022.45,33285557.14,35871717.86,22052289.36,36092933,37125722.44,12490048.5,54047599.41,84732718.38,25526082.67,48623263.72,11590195.78,13452541.23,20127945.58,24765422,19763609.59,24418182.22,28,21,29,32,27,29,14,17,17,22,17,21,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P82995,Heat shock protein HSP 90-alpha OS=Rattus norvegicus OX=10116 GN=Hsp90aa1 PE=1 SV=3,0,234.07,46,29,569,19,733,84.8,5.01,198.2,106.34,336.76,616.24,163.65,270.04,29.06,18.14,21.85,26.41,12.83,27.63,66,40,109,167,56,87,9,6,7,9,4,9,22,13,25,27,18,20,9,6,6,8,4,8,0,15,843460957.6,514788982.1,1664932442,2302564645,837561895,1153654976,239508176.1,245408277.2,206513467.9,242182597.3,208575947.8,276780267.4,599170580.4,250191668.8,1222627492,2302564645,318586911.3,760737216.5,172890680.2,149585936.1,124879743.7,167200083.6,186929054.6,187251920.1,33,29,37,39,30,33,27,28,26,26,25,30,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A096MK30,Moesin OS=Rattus norvegicus OX=10116 GN=Msn PE=1 SV=1,0,227.557,44,23,302,15,577,67.8,6.47,106.96,26.1,105.83,201.1,131.09,188.69,22.31,15.61,24.89,25.47,17.27,8.64,35,10,35,64,49,63,9,7,10,9,7,4,12,9,14,18,15,16,7,6,7,8,6,3,0,10,347655833.5,225945499.7,314972178.8,446648480.9,499981407.2,448852784.1,111041306.5,129720550.5,131492203.1,134979419.8,72476822.58,116881933.1,246964777.3,109811366.6,231296859.5,446648480.9,190180013.2,295980188.8,80155956.73,79069745.28,79514003.53,93188241.08,64954871.69,79074879.84,29,30,29,34,31,32,26,26,25,27,23,23,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P46462,Transitional endoplasmic reticulum ATPase OS=Rattus norvegicus OX=10116 GN=Vcp PE=1 SV=3,0,212.319,43,23,199,23,806,89.3,5.26,91.5,59.08,78.76,51.77,92.61,206.92,36.58,21.85,43.56,10.85,44.45,43.4,21,19,18,13,29,51,9,6,10,3,10,10,12,8,12,10,14,18,7,5,9,3,8,9,0,0,153399187.1,67475466.86,94522386.72,71413809.53,164272971.3,231701868.3,36773971.4,36506113.96,54338049.73,35550527.54,37373396.52,48659426.14,108970402.4,32793630.48,69411626.38,71413809.53,62485195.24,152787651.4,26545552.77,22251903.2,32858494.84,24543675.89,33494627.51,32919871.99,20,19,19,17,25,25,14,15,15,17,18,15,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,M0R5J4,2-phospho-D-glycerate hydro-lyase OS=Rattus norvegicus OX=10116 PE=3 SV=1,0,210.315,65,20,454,17,434,47,6.37,251.63,144.8,132.17,183.84,189.44,311.96,59.3,31.47,46.63,36.7,48.9,58.2,71,41,35,42,69,114,18,10,14,10,12,18,18,15,11,14,15,20,8,5,7,6,6,6,0,3,696820530.8,350183706,308523884.3,353569651.2,679573452.2,960377274.4,141183579.2,138648392.1,155920440.7,184070103.1,142860191.2,89145306.92,495001408.3,170192154.1,226561615,353569651.2,258492188.4,633287031,101914370.7,84511613.64,94285882.98,127079885,128033556.9,60310043.2,29,26,24,29,26,28,18,22,19,19,22,19,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,D3ZQN7,Laminin subunit beta 1 OS=Rattus norvegicus OX=10116 GN=Lamb1 PE=1 SV=3,0,202.696,27,32,212,32,1786,197.3,4.97,3.76,4.04,40.86,61.62,,3.83,106.94,109.05,76.45,92.51,91.58,106.74,1,1,12,17,,1,32,37,25,27,27,32,1,1,10,14,,1,23,22,20,22,26,22,0,0,54516002.96,42235816.42,68975161.21,68970268,49032983.84,25545131.17,176659783.3,192145133.6,191392245.5,182514728.4,132054343.5,228979719.9,38726611.87,20526953.3,50651261.42,68970268,18650880.57,16844838.7,127523120.9,117119968.4,115735863.6,126006072.2,118349185.7,154913110.7,12,13,21,19,15,15,28,29,29,28,32,30,High,High,High,High,Peak Found,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,G3V928,Prolow-density lipoprotein receptor-related protein 1 OS=Rattus norvegicus OX=10116 GN=Lrp1 PE=1 SV=1,0,200.958,14,43,114,43,4545,504.6,5.36,22.28,3.19,75.64,81.26,5.93,16.53,25.73,11.66,32.32,23.97,13.71,51.05,7,1,23,27,2,6,8,3,10,7,4,16,6,1,21,26,2,6,7,3,9,7,4,16,0,0,74850368.9,66535555.66,123867436.3,80426805.59,126867132.8,73926067.96,77990335.09,49325581.31,71200695.61,70874387.96,31347875.71,122903949.3,53171564.81,32336825.93,90960887.76,80426805.59,48256980.43,48747946.61,56297878.02,30065869.56,43055422.52,48930863.41,28094460.71,83148992.88,22,23,32,29,19,26,22,19,27,24,21,27,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6IMZ3,Annexin OS=Rattus norvegicus OX=10116 GN=Anxa6 PE=1 SV=1,0,199.145,47,26,171,26,673,75.7,5.57,20.1,35.89,146.97,146.14,15.97,35.2,36.12,30.76,15.49,53.49,2.46,48.33,7,11,38,41,6,10,11,12,6,14,1,14,6,6,23,23,6,8,10,9,6,12,1,11,0,0,65738463.43,204875215.5,341189244,332253011.7,97442187.22,123949350.7,64549017.29,193710276.6,66199009.03,103346206.1,63154819.35,195045743.6,46698727.34,99571035.58,250549114.9,332253011.7,37064491.16,81734041.84,46595167.17,118073984.2,40030877.22,71349033.66,56600345.34,131955541.2,19,22,29,29,20,24,19,20,19,19,16,19,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P47942,Dihydropyrimidinase-related protein 2 OS=Rattus norvegicus OX=10116 GN=Dpysl2 PE=1 SV=1,0,190.122,57,21,135,18,572,62.2,6.38,76.23,18.5,54.87,74.7,65.38,169.5,,4.44,4.53,4.9,4.76,4.71,21,5,15,19,22,48,,1,1,1,1,1,14,4,11,15,11,15,,1,1,1,1,1,0,3,151403360.7,69077599.32,88984400.58,99619011.31,159201550.6,244420715.5,32930030.98,28154749.58,22130751.13,26012946.45,24335239.53,35151159.96,107552624.3,33572280,65344858.31,99619011.31,60556157.8,161174648.1,23770777.05,17161420.22,13382577.69,17959039.45,21809625.55,23781038.5,22,20,23,21,23,22,9,11,7,10,9,11,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P18418,Calreticulin OS=Rattus norvegicus OX=10116 GN=Calr PE=1 SV=1,0,187.517,49,14,166,14,416,48,4.49,126.41,34.67,58.8,81.96,50.27,118.53,18.45,13.91,15.88,17.58,39.61,30.68,34,13,16,21,14,32,5,4,5,4,9,9,13,9,8,12,7,12,4,4,3,4,7,6,0,0,153121215.4,51220435.75,135112898.4,118987850.8,94404437.44,162886608.4,40090782.1,33386592.07,27571765.89,36777156.14,48308272.25,45994220.28,108772939.2,24893552,99218887.16,118987850.8,35909009.61,107409847.6,28939816.17,20350432.69,16672786.97,25390526.19,43294635.63,31116763.27,16,13,14,16,16,17,12,9,9,10,12,11,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P06238,Alpha-2-macroglobulin OS=Rattus norvegicus OX=10116 GN=A2m PE=2 SV=2,0,184.226,26,28,561,28,1472,163.7,6.29,220.94,88.72,345.9,276.71,133.86,154.57,79.52,78.04,76.49,139.85,96.66,155.11,68,28,106,88,45,47,22,22,23,40,28,44,23,13,15,16,21,20,2,2,2,2,2,2,0,0,1175950852,698953365,1670675832,1272693603,686468487.2,594111589,350344110.2,1027985282,506469840.8,670085652,447804940.6,650145535.2,835361907.6,339697069.8,1226845096,1272693603,261114881.6,391766001,252898387.4,626597205.6,306264886.9,462619437.7,401329851.7,439847106.6,29,25,24,21,29,30,13,12,13,10,11,11,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P05065,Fructose-bisphosphate aldolase A OS=Rattus norvegicus OX=10116 GN=Aldoa PE=1 SV=2,0,183.333,69,17,403,16,364,39.3,8.09,203.47,151.32,116.99,93.84,274.3,403.02,53.12,24.2,54.91,36.65,54.66,43.38,51,44,28,22,81,108,15,6,14,10,13,11,15,12,9,10,16,17,9,4,9,5,6,7,0,4,625836133.5,403821650.1,193147302.7,176250111,681277975.9,866862767.8,86726519.04,94498801.22,78901557.2,107272319.9,67996897.36,107778115.7,444576119.3,196260635,141835906.6,176250111,259140545.2,571622177.1,62604154.52,57600712.56,47712172.66,74059577.55,60939892.04,72915816.18,20,22,19,21,26,26,20,22,21,18,16,22,High,High,High,High,High,High,High,High,High,High,High,High,1,Met-loss [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,D4A917,Latent-transforming growth factor beta-binding protein 4 OS=Rattus norvegicus OX=10116 GN=Ltbp4 PE=1 SV=2,0,182.113,27,27,129,27,1631,174.4,5.34,72.96,17.39,36.66,23.83,58.79,114.49,30.69,14.77,15.08,9.53,32.17,23.21,21,5,9,7,18,34,8,4,4,3,9,7,19,5,9,7,16,23,8,4,4,3,8,7,0,0,128139959.7,42909449.57,59834809.61,50303732.31,93899136.35,150715576.7,43047273.03,35464561.27,24474289.29,21113677.77,42543186.66,38168048.42,91026968.49,20854344.53,43939130.13,50303732.31,35716806.13,99384088.53,31073980.17,21617036.13,14799727.13,14576640.63,38127874.99,25822073.3,26,19,20,19,24,28,18,19,14,11,19,18,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2JVG3,Pyruvate kinase OS=Rattus norvegicus OX=10116 GN=Pkm PE=1 SV=1,0,178.135,57,20,404,3,489,53.2,7.83,163.4,78.09,119.14,162.85,233.09,259.99,56.83,50.85,44.6,61.78,80.77,60.08,47,25,32,41,80,85,15,14,13,16,20,16,18,12,16,18,15,17,11,12,10,11,10,11,0,0,36617583.32,27975314.52,27163010.26,20853787.81,31298615.55,30201362.21,8729781.307,25899903.19,11123572.99,651389.0233,6486616.326,13624798.54,26012085.63,13596232.38,19946901.31,20853787.81,11905184.94,19915226.56,6301654.719,15787003.22,6726481.125,449711.5,5813407.875,9217671.875,4,2,4,4,3,2,3,4,2,1,3,4,High,High,High,High,High,High,High,High,Peak Found,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2K8V2,Metavinculin OS=Rattus norvegicus OX=10116 GN=Vcl PE=1 SV=1,0,177.762,36,29,136,29,1134,123.5,5.71,63.28,14.72,49.28,103.93,33.55,81.15,22.01,14.8,13.54,19.8,13.02,4.75,21,5,15,29,12,24,7,6,4,6,4,3,16,5,12,23,8,18,7,6,4,6,4,3,0,0,763161189.9,632488263,850439451.2,724066953.5,192527270.1,317712946.6,828466666.5,559465060.3,882856669.5,628598023.8,720140155.5,528867528.9,542127918.2,307394484.9,624512218.7,724066953.5,73232400.72,209504633.3,598034554.9,341015819.4,533867915.2,433976855.7,645400967.3,357798123.3,26,23,28,29,26,26,24,20,22,26,24,25,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,F1LPU2,"Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 OS=Rattus norvegicus OX=10116 GN=Svep1 PE=4 SV=3",0,174.214,15,31,110,31,3565,387.3,5.48,,,,,,,79.25,60.48,32.49,58.58,95.96,62.09,,,,,,,23,18,10,17,24,18,,,,,,,21,16,10,17,23,18,0,0,428834585.9,267921176.1,207331234.6,181120907.1,244710980.3,280001954.5,362050050.7,311731979.7,304800384.1,317802168,262778443.4,322872442.3,304631845,130211889.7,152251743.7,181120907.1,93081736.2,184637445.3,261348403.8,190012824.8,184314341.4,219406966.6,235506186.2,218434953.2,10,9,7,9,13,9,28,26,24,27,30,27,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,F1LM84,Nidogen-1 OS=Rattus norvegicus OX=10116 GN=Nid1 PE=1 SV=1,0,171.048,31,28,159,27,1246,137,5.47,,,,,,,78.9,101.69,68.55,80.96,92.19,110.26,,,,,,,24,32,21,23,26,33,,,,,,,19,17,14,17,21,20,0,0,74802733.33,94174161.88,73036443.29,55801542.94,88583962.83,78452062.45,206074812.2,250568934.6,199509468.2,214113517,154577962.9,295649626,53137725.86,45769415.3,53633625.75,55801542.94,33695051.41,51732454.55,148756568.7,152731558.4,120644389.4,147821512.9,138535208.7,200017727.6,14,13,12,11,15,16,28,26,28,24,26,27,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,Peak Found,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q9Z1P2,Alpha-actinin-1 OS=Rattus norvegicus OX=10116 GN=Actn1 PE=1 SV=1,0,169.273,45,28,236,16,892,102.9,5.38,84.47,50.53,59.44,63.66,160.35,206.78,18.44,5.96,9.51,21.94,22.91,9.54,26,21,18,17,57,69,6,2,3,7,7,3,17,9,14,13,14,16,6,2,3,6,7,2,0,0,68858325,62773579.29,31648610.24,31093641.5,77943115.9,71438350.93,22809177.43,32172095.63,33177421.09,15835724.59,15830306.54,13835426.16,48914987.92,30508474.55,23240859.5,31093641.5,29647548.08,47107509.06,16464966.94,19610149.64,20062555.16,10932802.38,14187370.44,9360169.125,15,14,12,11,16,15,10,6,10,9,10,7,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q6IFV1,"Keratin, type I cytoskeletal 14 OS=Rattus norvegicus OX=10116 GN=Krt14 PE=2 SV=1",0,164.631,45,22,1077,5,485,52.7,5.16,161.47,518.11,569.94,257.69,225.82,347.36,164.33,149.72,359.64,72.89,620.84,62.02,52,165,162,77,71,107,54,52,115,22,179,21,10,13,15,15,10,17,11,10,11,9,12,8,0,11,1235254153,2006194604,795231614.4,624487788,1592744002,1132348438,948582126.9,915346841.1,1062000531,831165871.5,1366468478,623657078.8,877489279.4,975027037,583970862.6,624487788,605838679.1,746687369.3,684740754.2,557939673.4,642197118.8,573827371.1,1224650606,421926702.3,17,19,18,20,19,21,16,18,16,15,18,17,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q63083,Nucleobindin-1 OS=Rattus norvegicus OX=10116 GN=Nucb1 PE=1 SV=1,0,164.277,57,21,289,21,459,53.5,5.12,152.85,56.24,62.31,64.09,126.47,147.79,73.91,49.83,45.35,36.09,61.67,63.18,44,18,19,19,42,47,22,15,14,11,19,19,17,13,15,14,13,15,12,10,8,10,14,14,0,0,565425831.2,396340369.3,492791219.1,293950399.9,633144474.3,523383472.2,172065926.6,259023937.7,113633879.1,126726575.5,157086557.9,142054683.9,401662365.5,192624671.2,361876600.6,293950399.9,240831804.4,345126830.9,124207012.8,157885213.3,68714984.27,87490572.15,140783451.2,96105161.56,22,23,23,23,23,23,20,21,17,20,21,21,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,F1LRV4,Heat shock 70 kDa protein 4 OS=Rattus norvegicus OX=10116 GN=Hspa4 PE=1 SV=1,0,161.889,41,22,84,21,840,94,5.21,54.96,19.46,25.47,39.24,37.51,100.02,2.23,,,5.69,,13.03,15,6,7,11,11,27,1,,,2,,4,14,6,7,11,10,17,1,,,2,,4,0,1,59622164.71,20361916.87,28645265.14,42846307.89,75219867.6,99196050.52,2738279.155,6284470.337,1340210.746,9387491.482,5438102.907,7621732.662,42353883.38,9896058.656,21035381.25,42846307.89,28611694.77,65411348.22,1976646.281,3830630.281,810432.25,6481016.297,4873713.609,5156379.422,16,10,13,18,20,20,3,8,4,8,6,7,High,High,High,High,High,High,High,Peak Found,Peak Found,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2JW12,Complement C4-like OS=Rattus norvegicus OX=10116 GN=LOC103689965 PE=4 SV=1,0,161.299,17,21,125,1,1737,192.1,7.46,98.11,8.46,14.4,35.17,56.23,84.57,11.01,22.21,14.54,23.87,10.96,15.29,32,4,4,10,20,28,3,6,4,7,3,4,15,3,4,6,13,15,3,3,3,4,3,3,0,0,9167958.63,2031467.635,18667247.73,22300946,,,6650323.11,9855539.395,7287727.423,24479238.72,9215604.778,6127807.11,6512656.031,987309.9375,13708117.94,22300946,,,4800583.031,6007336.438,4406925.813,16900185.25,8259170.375,4145684.438,3,1,2,2,,,2,3,2,2,2,2,High,Peak Found,High,High,Not Found,Not Found,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5XIF6,Tubulin alpha-4A chain OS=Rattus norvegicus OX=10116 GN=Tuba4a PE=1 SV=1,0,160.572,48,14,255,5,448,49.9,5.06,67.9,59.53,176.48,169.95,75.96,136.27,29.21,22.27,19.18,31.39,27.63,55.92,20,20,43,42,30,46,8,7,5,10,9,15,11,7,10,13,8,11,5,5,4,5,6,7,0,0,173743422.9,146460836.7,307616696.5,250842650.2,119313853.4,171126244.4,108706552.1,103287025.6,124606150.7,146105298.6,80318178.28,144147056.8,123422366.6,71181168.25,225895430.2,250842650.2,45383908.06,112843185.8,78470597.72,62957478.81,75349972.66,100869420,71982418.36,97520727.94,8,7,10,11,6,7,7,8,6,9,8,8,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,A0A0G2JWB6,Peroxidase OS=Rattus norvegicus OX=10116 GN=Pxdn PE=4 SV=1,0,158.452,28,24,125,24,1475,165.3,6.99,4.79,,35.69,69.13,9.25,21.99,54.2,61.67,23.17,53.65,86.71,48.64,1,,9,17,5,7,14,16,7,15,22,12,1,,9,16,4,5,10,10,7,13,18,11,0,0,274938479.7,163203488.4,418392889.6,358715291.2,124940674.8,164181803.2,297708123.1,294215564.7,255853666.2,423678160.8,229820434.5,298957830.2,195308445.5,79318234.33,307242886.5,358715291.2,47524205.58,108263918.2,214902725.8,179335885.3,154716012.3,292502536,205968698.7,202255848.1,14,6,24,21,15,16,24,23,18,22,21,23,High,Peak Found,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,F1M6Q3,Collagen type IV alpha 2 chain OS=Rattus norvegicus OX=10116 GN=Col4a2 PE=1 SV=3,0,157.895,20,18,94,18,1645,160.7,8.09,6.14,8.34,15.5,38.47,6.42,15.31,64.41,31.64,33.34,48.53,60.52,25.85,2,3,5,10,2,5,16,8,9,11,16,7,2,2,4,5,2,4,10,7,8,8,13,6,0,0,23546939.59,32750511.5,71303564.85,114528687.8,25434577.94,45684922.29,119312627.7,72913574.91,69876980.95,83893994.86,80126948.89,54966423.82,16727073.53,15917017.28,52361102.75,114528687.8,9674656.492,30125315.92,86126668.78,44443673.53,42254965.53,57919450.47,71811035.56,37186785.38,9,12,12,12,12,9,20,20,18,19,18,16,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,F1M790,Prostaglandin F2 receptor negative regulator OS=Rattus norvegicus OX=10116 GN=Ptgfrn PE=1 SV=3,0,156.735,32,23,219,23,879,98.6,6.61,20.64,11.95,148.29,119.39,12.82,20.48,65.98,74.44,91.29,58.9,35.36,77.15,7,4,41,33,5,8,20,25,27,16,10,23,6,4,19,18,5,8,13,14,13,13,10,16,0,0,81719464.15,63444048.62,414330218.6,405541363.9,70268343.09,65413580.84,175440472.7,202642538.1,189007256.8,187146738.1,85211479.3,239909182.2,58051173.94,30834328.14,304259502.2,405541363.9,26728262.73,43134686.23,126642952.9,123518546.7,114293648.8,129203958.4,76367871.93,162307289.5,16,18,25,27,19,21,23,25,18,20,20,23,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P04797,Glyceraldehyde-3-phosphate dehydrogenase OS=Rattus norvegicus OX=10116 GN=Gapdh PE=1 SV=3,0,156.586,65,14,301,2,333,35.8,8.03,84.65,89.04,113.35,139.85,180.77,213.83,38.73,52.83,51.73,55.94,36.32,50.14,25,24,31,34,52,58,11,14,15,15,9,13,8,7,11,12,10,9,7,8,9,9,7,8,0,19,396330978.8,298151966,486122929.1,422041233.2,509856708.8,672195255.6,127156670.1,197718999.1,181002718,187850947.7,108438310.7,237992697.4,281542210.7,144904301.6,356979804.5,422041233.2,193936322.8,443255529.9,91788946.56,120517457.3,109453263.5,129690136.7,97184124.59,161010717.9,20,16,19,21,18,19,12,15,12,15,14,15,Peak Found,Peak Found,High,High,High,High,Peak Found,Peak Found,Peak Found,High,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P69897,Tubulin beta-5 chain OS=Rattus norvegicus OX=10116 GN=Tubb5 PE=1 SV=1,0,155.992,58,17,363,3,444,49.6,4.89,147.23,85.23,236.4,231.19,66.04,146.38,36.75,54.8,43.9,36.86,36.59,73.53,44,27,68,66,22,43,13,19,15,11,12,23,13,11,15,16,10,13,4,5,7,8,8,8,0,26,390419797.5,312984293.1,660940836.4,626208098.3,401037685.1,526628556.2,158349726.9,181264591.1,254824622.1,281344633,170806961.6,223747427.3,277343076.2,152112934.3,485355691.8,626208098.3,152544376.9,347266687.5,114305876.4,110487852.5,154093744.1,194237103.2,153079893.4,151373274.4,22,22,25,26,21,23,17,20,21,23,23,25,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
