Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,# AAs,MW [kDa],calc. pI,Score Sequest HT: A Sequest HT,Score Sequest HT: B Sequest HT,Score Sequest HT: C Sequest HT,Score Sequest HT: D Sequest HT,Score Sequest HT: E Sequest HT,Score Sequest HT: F Sequest HT,Score Sequest HT: G Sequest HT,Score Sequest HT: H Sequest HT,Score Sequest HT: I Sequest HT,Score Sequest HT: J Sequest HT,Score Sequest HT: K Sequest HT,Score Sequest HT: L Sequest HT,# PSMs (by Search Engine): A Sequest HT,# PSMs (by Search Engine): B Sequest HT,# PSMs (by Search Engine): C Sequest HT,# PSMs (by Search Engine): D Sequest HT,# PSMs (by Search Engine): E Sequest HT,# PSMs (by Search Engine): F Sequest HT,# PSMs (by Search Engine): G Sequest HT,# PSMs (by Search Engine): H Sequest HT,# PSMs (by Search Engine): I Sequest HT,# PSMs (by Search Engine): J Sequest HT,# PSMs (by Search Engine): K Sequest HT,# PSMs (by Search Engine): L Sequest HT,# Peptides (by Search Engine): A Sequest HT,# Peptides (by Search Engine): B Sequest HT,# Peptides (by Search Engine): C Sequest HT,# Peptides (by Search Engine): D Sequest HT,# Peptides (by Search Engine): E Sequest HT,# Peptides (by Search Engine): F Sequest HT,# Peptides (by Search Engine): G Sequest HT,# Peptides (by Search Engine): H Sequest HT,# Peptides (by Search Engine): I Sequest HT,# Peptides (by Search Engine): J Sequest HT,# Peptides (by Search Engine): K Sequest HT,# Peptides (by Search Engine): L Sequest HT,# Protein Pathway Groups,# Razor Peptides,Abundances (Normalized): F1: Sample,Abundances (Normalized): F2: Sample,Abundances (Normalized): F3: Sample,Abundances (Normalized): F4: Sample,Abundances (Normalized): F5: Sample,Abundances (Normalized): F6: Sample,Abundances (Normalized): F7: Sample,Abundances (Normalized): F8: Sample,Abundances (Normalized): F9: Sample,Abundances (Normalized): F10: Sample,Abundances (Normalized): F11: Sample,Abundances (Normalized): F12: Sample,Abundance: F1: Sample,Abundance: F2: Sample,Abundance: F3: Sample,Abundance: F4: Sample,Abundance: F5: Sample,Abundance: F6: Sample,Abundance: F7: Sample,Abundance: F8: Sample,Abundance: F9: Sample,Abundance: F10: Sample,Abundance: F11: Sample,Abundance: F12: Sample,Abundances Count: F1: Sample,Abundances Count: F2: Sample,Abundances Count: F3: Sample,Abundances Count: F4: Sample,Abundances Count: F5: Sample,Abundances Count: F6: Sample,Abundances Count: F7: Sample,Abundances Count: F8: Sample,Abundances Count: F9: Sample,Abundances Count: F10: Sample,Abundances Count: F11: Sample,Abundances Count: F12: Sample,Found in Sample: [S1] F1: Sample,Found in Sample: [S2] F2: Sample,Found in Sample: [S3] F3: Sample,Found in Sample: [S4] F4: Sample,Found in Sample: [S5] F5: Sample,Found in Sample: [S6] F6: Sample,Found in Sample: [S7] F7: Sample,Found in Sample: [S8] F8: Sample,Found in Sample: [S9] F9: Sample,Found in Sample: [S10] F10: Sample,Found in Sample: [S11] F11: Sample,Found in Sample: [S12] F12: Sample,# Protein Groups,Modifications,,,,,,,,,,,,
FALSE,High,Master Protein,P12814,Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2,0,240.582,48,32,213,19,892,103,5.41,21.56,24.14,105.69,50.18,28.76,13.54,77.81,92.85,85.38,107.65,64.8,110.45,7,7,29,13,7,4,22,23,25,30,17,29,6,6,20,11,7,4,17,17,19,21,15,23,0,13,53713962.44,245494123.4,201102324.9,105266704.7,35349190.06,57057408.77,186695123.2,348551013.2,277328082.8,315574940.7,167715138.4,308194403.5,24627697.19,120501499.7,141238861.7,77975418.88,35349190.06,21762441.45,131798750.4,224164457.2,136172225.4,225468713.1,109305306.8,195521623.2,15,17,28,28,19,18,26,31,26,28,25,32,High,High,High,High,High,High,High,High,High,High,High,High,1,Acetyl [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,P21810,Biglycan OS=Homo sapiens OX=9606 GN=BGN PE=1 SV=2,0,238.954,46,12,259,12,368,41.6,7.52,47,60.19,261.84,150.94,116.27,64.41,60.44,56.06,73.39,68.93,75.59,71.66,13,14,60,35,28,17,14,13,16,15,17,17,7,7,11,9,8,8,8,7,8,8,10,9,0,0,116036446.1,205140990.4,1199228477,427543093,242507114,318900238.8,260257954.2,279856948.1,315640484.8,249994240.6,270297667.5,253601676.3,53202376.56,100694047.8,842246180.4,316698920.7,242507114,121632719.1,183730954.3,179985076.8,154984186.3,178613294.1,176161614,160887449,14,13,16,19,17,14,16,14,15,16,16,16,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P35555,Fibrillin-1 OS=Homo sapiens OX=9606 GN=FBN1 PE=1 SV=4,0,234.132,22,38,172,37,2871,312.1,4.93,41.65,25.12,45.01,5.54,41.6,28.84,81.04,52.37,70.71,85.1,35.24,81.56,12,8,15,2,12,10,24,14,18,25,10,22,10,7,13,2,11,9,21,13,17,22,10,19,0,2,128464848.8,149474591.4,114135661.4,94227936.67,118224289.1,209101029,271383251.6,207986463.9,215578821.7,235068564.9,136469076.3,220195849.8,58900763.44,73370035.03,80160141.88,69798545.06,118224289.1,79753865.44,191584937.1,133762838.3,105852417.1,167949352.1,88941251.19,139694457.4,22,26,24,23,25,21,36,32,30,35,27,35,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,B1ALD9,Periostin OS=Homo sapiens OX=9606 GN=POSTN PE=1 SV=1,0,232.101,52,28,307,1,808,90.1,7.94,135.3,159.18,109.57,88.77,116.44,82.74,86.68,72.59,66.49,76.82,73.62,107.2,34,41,29,24,30,22,23,19,17,20,21,27,21,21,17,16,19,15,15,14,12,16,17,18,0,0,16993913.65,20705708.83,12394034.46,6882317.732,11460699,15260957.1,17512845.68,14498482.25,1278510.93,14971343.02,14036822.38,12606664.5,7791660.5,10163457,8704620,5098018.5,11460699,5820728.5,12363318,9324444,627767.9375,10696570,9148245,7997794.5,1,1,1,1,1,1,1,1,1,1,1,1,High,High,High,High,High,High,High,Peak Found,Peak Found,Peak Found,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P05121,Plasminogen activator inhibitor 1 OS=Homo sapiens OX=9606 GN=SERPINE1 PE=1 SV=1,0,228.772,65,18,1407,18,402,45,7.2,197.3,136.94,361.57,221,224.98,110.27,702.3,756.67,691.23,591.19,842.07,598.97,54,41,100,63,65,32,176,193,170,148,217,148,16,14,15,15,17,12,17,16,17,18,17,18,0,0,1035123425,1083818094,1716276030,915828070.9,712772647.6,1807341284,3697219265,3333071921,4727488186,3155604050,3493026263,3336428150,474601111.1,531995242.8,1205380758,678391877.6,712772647.6,689343587.8,2610078243,2143606617,2321267218,2254583277,2276516663,2116663509,31,27,31,31,33,28,33,33,32,32,35,31,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P35442,Thrombospondin-2 OS=Homo sapiens OX=9606 GN=THBS2 PE=1 SV=2,0,209.733,40,31,294,27,1172,129.9,4.83,65.75,35.76,100.84,56.13,73.75,40.48,146.6,75.63,97.57,92.19,71.69,82.74,18,10,29,15,21,12,62,25,26,25,27,24,16,9,23,14,20,11,16,13,18,19,13,15,0,0,172183048.6,196223241.4,262426300.5,161282417,165241107.2,206775273.4,250071591.3,193300335,212107595.5,264637591.1,210949306.8,242978696.7,78945432.25,96316744.91,184308122.7,119468582.8,165241107.2,78866791.84,176539818.9,124317712.6,104147993.3,189075523.4,137482393.8,154148124.1,22,20,24,21,23,21,25,20,22,23,18,23,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P13647,"Keratin, type II cytoskeletal 5 OS=Homo sapiens OX=9606 GN=KRT5 PE=1 SV=3",0,197.537,50,30,672,17,590,62.3,7.74,150.02,116.82,158.8,197.35,712.66,121.16,87.17,97.05,73.29,77.1,221.81,101.47,49,37,47,63,246,39,25,28,21,23,65,29,17,17,15,21,30,21,16,17,13,14,23,16,0,0,794844809.9,545313213.4,397816217.9,864545376.7,2953295247,775187279.1,243038794.1,220989918.8,276543049.6,211825834.7,737719635.1,299207436.8,364434057.7,267668566.2,279395625.2,640404656.7,2953295247,295666560.1,171574965.7,142125781.7,135786762.4,151343127.1,480795423.8,189820201.3,23,23,21,24,28,23,22,17,19,17,24,19,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P04406,Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens OX=9606 GN=GAPDH PE=1 SV=3,0,197.393,62,13,415,13,335,36,8.46,74.16,83.3,186.57,184.54,157.02,121.48,166.1,153.79,137.1,204.96,111.58,179.1,20,22,41,48,39,35,35,38,30,45,26,36,9,11,12,12,12,12,12,12,10,12,11,11,0,0,552441692,524743830.2,646903954.1,706251544.5,539114253.3,1035492390,920530026.7,938521291.9,740294441.6,1445758561,568691304.3,1012004301,253292925.9,257572025,454335762.5,523149842.8,539114253.3,394950331.8,649854721.2,603593471.3,363495613.5,1032950593,370634267.5,642025687,17,17,22,20,20,18,24,26,22,24,19,24,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P68366,Tubulin alpha-4A chain OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=1,0,191.708,48,14,247,6,448,49.9,5.06,67.47,61.3,143.79,193.83,97.11,69.02,64.68,47.79,60.77,102.54,36.23,66.72,19,15,34,46,25,19,15,11,14,24,8,17,10,8,13,12,11,7,8,6,8,11,8,10,0,0,63059297.85,85793338.25,168195695.2,200315089,71754604.11,101210284.2,79148442.14,65921008.65,166381157.8,121270990.5,42995719.18,72107205.79,28912506.58,42111907.94,118127766.8,148381703.5,71754604.11,38602925.23,55875405.81,42395937.94,81695630.34,86644440.48,28021682,45745535.15,9,9,9,11,9,12,9,7,9,10,6,8,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P07437,Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2,0,190.815,66,18,299,1,444,49.6,4.89,31.69,49.49,152.35,304.38,116.93,117.88,64.23,35.62,92.96,94.38,25.75,75.32,9,13,36,84,32,36,15,9,20,22,6,17,7,9,15,17,14,12,10,7,13,11,5,11,0,6,71837928.98,99670258.87,271764953.4,324465114.8,96191354.63,150715384.8,83000764.37,58149244.88,135304779.1,216949408.8,62878621.96,71134691.48,32937483.69,48923434.52,190866876.8,240344782.4,96191354.63,57484817.64,58594980.09,37397664.69,66436664.81,155003765.2,40980004.13,45128562.31,5,5,7,6,6,6,6,5,6,6,5,6,Peak Found,Peak Found,High,High,High,Peak Found,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P14923,Junction plakoglobin OS=Homo sapiens OX=9606 GN=JUP PE=1 SV=3,0,187.515,49,25,89,22,745,81.7,6.14,12.42,10.39,,92.86,168.58,19.74,,,,4.67,29.32,,4,3,,24,44,5,,,,1,8,,4,3,,19,24,5,,,,1,7,,0,5,57232256.36,45459699.97,24369604.89,131193658.2,367844868,58312208.7,17880576.41,12795168.86,22544066.26,12138184.39,57953124.75,24950017.33,26240824.83,22314025.06,17115342.94,97180589.85,367844868,22241038.55,12622920.13,8228987.938,11069472.81,8672364.188,37769900.44,15828541.44,18,13,11,24,31,18,12,5,8,7,18,12,High,High,Peak Found,High,High,High,Peak Found,Peak Found,Peak Found,High,High,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q04695,"Keratin, type I cytoskeletal 17 OS=Homo sapiens OX=9606 GN=KRT17 PE=1 SV=2",0,181.611,65,29,444,15,432,48.1,5.02,39.95,33.46,38.43,74.42,876.74,81.22,18.25,11.48,17.74,30.32,112.02,32.98,16,11,14,28,268,32,6,5,6,10,36,12,11,10,12,15,29,15,5,5,6,9,16,11,0,0,83188729.51,68350145.04,65200927.71,86857483.86,1008470544,73623659.57,268315325.6,295860648.3,415478701.7,247255364.9,421095104.2,297390695.9,38141793.06,33549866.16,45792135.02,64338944.64,1008470544,28081026.03,189419113,190277575.3,204006240.1,176656450.6,274441114.8,188667642.6,7,9,11,9,20,11,9,6,7,9,15,9,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P02768,Albumin OS=Homo sapiens OX=9606 GN=ALB PE=1 SV=2,0,178.286,46,24,3146,24,609,69.3,6.28,798.71,863.59,920.34,983.16,710.69,837.81,650.11,1041.41,402.83,435.78,1002.52,470.93,275,290,317,324,239,293,235,336,150,169,330,188,9,10,9,22,14,9,8,7,8,9,8,8,0,0,44725787154,54263667566,38792162890,23159482157,19494091013,45670953168,42472080710,45927828490,34891591201,35445987466,49237336332,45479169694,20506644689,26635477993,27244642415,17155190022,19494091013,17419498464,29983467534,29537675564,17132291744,25325081767,32089543044,28852441764,21,21,22,25,22,21,18,19,21,23,20,21,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P68371,Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1,0,178.165,66,18,253,3,445,49.8,4.89,31.9,47.48,149.17,240.29,88.88,92.01,58.61,25.79,66.35,93.14,21.49,70.1,9,12,34,66,27,28,14,7,14,21,5,16,7,10,16,16,12,11,10,6,10,13,4,10,0,28,754087190.9,605093234.6,974534804.4,991096597.7,348988208,697230868.9,450728266.1,356299264,365236900.9,631378320.6,453278229,479409501.9,345746806.8,297011762.3,684438564.1,734146400.5,348988208,265932966.3,318194826,229147608.6,179336766.4,451100639,295415884.1,304142200.2,20,22,29,27,26,22,19,19,21,25,17,20,High,High,High,High,High,High,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P08253,72 kDa type IV collagenase OS=Homo sapiens OX=9606 GN=MMP2 PE=1 SV=2,0,177.118,45,21,264,21,660,73.8,5.47,46.41,30.61,100.12,74.75,37.28,25.86,94.62,78.16,136.43,127.47,107.88,113.41,16,10,28,22,10,8,25,21,33,34,28,29,9,7,12,10,8,5,14,14,14,18,16,16,0,0,158186562.2,132008038,417874918.5,222055109.6,92285786.72,124287924.1,387688214.9,347375725.8,664414272.8,466148185.4,379457644.6,418776747.9,72528083.48,64796526.83,293483319.3,164485439.5,92285786.72,47405038.7,273691253.4,223408591.8,326237318.7,333048724.4,247304653.9,265676172.5,20,17,21,19,17,18,24,24,19,24,20,23,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P17301,Integrin alpha-2 OS=Homo sapiens OX=9606 GN=ITGA2 PE=1 SV=2,0,176.024,31,22,133,22,1181,129.2,5.25,67.4,24.73,96.59,114.03,39.27,22.14,46.83,3.88,51.66,65.47,,24.42,16,6,22,26,10,6,11,1,12,17,,6,13,6,18,18,10,6,11,1,11,17,,6,0,0,739854366.5,879745262.4,727023916.4,530876021.3,329365532.7,629618389.6,448092806.9,459092289.5,478765733.7,586248749.6,455517810.2,401710125.1,339221097.7,431825503.6,510605884.1,393241911.1,329365532.7,240144683,316334304.9,295257135.9,235081116.8,418856930.8,296875490.6,254848935.7,23,20,24,23,23,16,23,6,19,22,6,20,High,High,High,High,High,High,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P08133,Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3,0,167.332,46,25,192,25,673,75.8,5.6,39.78,42.29,53.1,99.78,66.07,57.26,91.11,9.65,74.13,123.42,,46.63,10,12,15,30,18,16,24,2,19,33,,13,8,10,14,17,11,12,18,2,16,20,,13,0,0,190220318.3,451424370.9,239828418.8,276744840,230318748.8,191743619.8,342200789.9,69492053.25,445980061.7,631490985.2,31412647.51,162224601.3,87215468.5,221582956.6,168437102.4,204996393.5,230318748.8,73133522.71,241579082.1,44692592.5,218982862.8,451181134.4,20472624.63,102916915.4,21,19,24,26,25,20,26,16,23,26,7,22,High,High,High,High,High,High,High,High,High,High,Peak Found,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q02413,Desmoglein-1 OS=Homo sapiens OX=9606 GN=DSG1 PE=1 SV=2,0,166.009,34,23,115,23,1049,113.7,5.03,49.09,24.19,35.86,76.93,155.83,22.93,11.24,8.81,8.7,3.84,35.38,16.51,13,6,10,19,40,7,3,2,2,1,8,4,10,4,7,12,23,6,3,2,2,1,6,4,0,0,69198535.9,49679585.49,42343689.62,147393909.6,288800368.1,71977265.99,27454979.71,22779624,30839268.2,20933346.74,67976706.39,17207186.51,31727329.55,24385368.06,29738962.63,109180788.7,288800368.1,27453070,19382038.25,14650314.75,15142540.7,14956240.63,44302588.41,10916411.84,14,10,10,21,24,15,9,10,10,10,17,9,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q5JP53,Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=1,0,163.068,65,17,277,1,426,47.7,4.81,31.69,49.49,147.57,285.12,98.71,109.41,54.39,24.42,72.84,75.41,25.75,69.39,9,13,35,81,29,34,13,7,16,18,6,16,7,9,15,16,12,11,9,6,11,10,5,10,0,0,,,17493407.73,19019757.38,12957997.5,5728374.094,,,5982751.543,3117642.286,11880602.18,,,,12286029,14088724,12957997.5,2184876.75,,,2937620.25,2227460.75,7742967.5,,,,1,1,1,1,,,1,1,1,,Not Found,Not Found,High,High,Peak Found,Peak Found,Not Found,Not Found,Peak Found,Peak Found,Peak Found,Not Found,1,Met-loss [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,O43707,Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2,0,158.506,45,30,168,17,911,104.8,5.44,12.76,21.48,81.74,42.7,22.97,8.43,49.92,67.63,53.06,91.45,51.21,75.81,5,7,23,12,7,3,15,18,15,26,14,23,4,6,18,11,7,3,13,14,13,18,12,20,0,0,22344935.11,24251293.17,62660960.31,30564420.72,13872124.5,17667279.25,61589925.57,92437385.15,92482630.55,75837320.67,46000291.13,109237450.5,10245088.44,11903817.31,44008256.56,22640335.47,13872124.5,6738531.219,43479846.13,59449479.38,45410351.13,54183462.91,29979857.41,69301335.13,8,9,14,12,10,7,17,15,13,15,14,16,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,G5EA09,"Syndecan binding protein (Syntenin), isoform CRA_a OS=Homo sapiens OX=9606 GN=SDCBP PE=1 SV=1",0,157.759,40,6,87,6,318,34.8,8.51,21.81,37.16,105.13,78.61,48.8,36.46,6.31,,22.44,21.9,,,5,9,22,17,11,10,2,,6,5,,,4,5,6,6,5,5,2,,4,3,,,0,0,175254671.6,187846754.8,221783246.7,170478790.9,88615820.53,131619577.6,166597864.6,110557152.1,241733315.8,181388506.8,68011019.92,137591670.7,80353762.56,92205122.28,155763556.4,126280718.7,88615820.53,50201427.17,117610947.7,71102889,118694663.9,129596580.4,44324951.63,87289537.03,8,9,10,11,10,10,7,2,7,8,4,7,High,High,High,High,High,High,High,Peak Found,High,High,Peak Found,Peak Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,Q14315,Filamin-C OS=Homo sapiens OX=9606 GN=FLNC PE=1 SV=3,0,157.355,20,32,140,27,2725,290.8,5.97,42.6,34.45,82.39,70.94,63.57,32.35,28.95,22.11,33.93,43.85,31.36,46.75,11,10,21,19,16,9,7,6,8,12,8,13,10,10,20,19,16,9,6,6,8,12,7,13,0,2,41245015.78,42269892.17,118705903.2,102917085.9,51747753.53,65108219.79,35238796.24,26957661.21,45063624.79,64103569.36,26301662.21,39897592.44,18910721.03,20748298.69,83369929.47,76234958.67,51747753.53,24833126,24877078.91,17337345.94,22126911.97,45800053.88,17141632.44,25311433.13,18,19,24,25,24,18,18,11,12,21,14,15,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P55072,Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4,0,155.707,46,25,101,25,806,89.3,5.26,10.65,21.47,93.71,57.8,8.2,18.29,15.07,27.87,59.74,85.8,20.99,25.21,3,5,20,12,2,4,3,6,14,21,5,6,3,5,17,9,2,4,3,5,12,20,4,6,0,0,30108407.09,28327595.13,244022050.6,132013460.3,40293999.19,42253941.83,22439356.03,75249909.35,83862684.43,144304353,22559276.41,33382028.61,13804618,13904681.91,171382387.9,97787851.31,40293999.19,16116205.68,15841223.03,48395656.44,41177829,103101078.6,14702600.21,21177894.03,11,11,20,16,12,11,11,15,15,19,11,15,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,O00468,Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6,0,154.052,21,25,68,2,2068,217.2,6.39,,,50.72,49.48,10.94,6.82,4.74,3.44,38.43,65.15,,9.82,,,14,14,3,2,1,2,11,18,,3,,,13,12,3,2,1,2,11,16,,3,0,23,10129711.01,11122617.84,65888280.41,70949018.57,16384605.22,49391691.32,13586458.41,22055977.59,87416565.45,64978579.86,4589451.638,9278107.158,4644443.344,5459569.102,46274878.88,52554883.88,16384605.22,18838636.63,9591456.969,14184914.28,42922837.59,46425222.31,2991092.063,5886124.313,4,5,17,22,13,7,7,8,17,20,3,5,Not Found,Not Found,High,High,High,High,Peak Found,High,High,High,Peak Found,Not Found,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P14618,Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4,0,152.909,58,23,236,23,531,57.9,7.84,36.32,47.64,120.84,107.82,66.25,40.54,102.65,106.13,94.54,109.4,35.9,79.63,9,13,27,27,17,13,26,26,22,27,9,20,7,10,15,17,12,11,16,17,14,16,7,14,0,0,273826313.8,334939777,606963990,445602015.8,240583647.2,306865304.7,476270872.5,521469805.1,523218870.6,570456044.2,275389199.5,508267578.3,125548576.8,164406157.2,426284992.5,330075914.6,240583647.2,117042438,336226810.8,335374138.7,256908270.1,407573522.3,179479927.8,322450053.5,21,19,25,22,23,22,23,23,20,23,22,24,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P13611,Versican core protein OS=Homo sapiens OX=9606 GN=VCAN PE=1 SV=3,0,152.557,8,19,181,6,3396,372.6,4.51,33.21,32.77,117.74,77.13,48.84,16.59,95.91,52.7,65.11,40.54,47.71,89.17,9,9,26,22,13,5,24,14,15,11,12,21,7,7,14,14,11,5,16,10,11,9,9,15,0,17,115038926.3,103161441.9,533900371.7,445783876.7,190617843.6,142910856.1,662871589.1,246850872.7,278227012.6,190564136.3,137175124,404237296.7,52745016.63,50637091.81,374970706.1,330210626.6,190617843.6,54508068.38,467958914.1,158757799.6,136613613.4,136152289.1,89401404.97,256452198.7,15,14,20,21,19,16,22,19,17,18,17,21,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P11142,Heat shock cognate 71 kDa protein OS=Homo sapiens OX=9606 GN=HSPA8 PE=1 SV=1,0,146.061,38,19,231,15,646,70.9,5.52,68.52,47.88,96.88,116.71,74.2,86.72,62.33,54.76,82,67.54,36.96,56.43,18,12,25,32,21,25,17,15,22,18,10,16,11,10,14,15,15,17,12,14,14,14,10,12,0,6,282670498.6,338642369,678582368.4,563136771.6,279811075.2,442201455.6,398512072.4,308760690.7,371803023.5,435865763.8,189000259.5,278051120.7,129603610.1,166223585.2,476584253.1,417138788.3,279811075.2,168661414.8,281332432.7,198574010.7,182560830.6,311412853.7,123177499.3,176398422,21,20,22,23,22,22,22,20,20,21,19,21,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P04075,Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2,0,144.977,60,13,181,12,364,39.4,8.09,45.81,34.44,101.61,78.74,42.98,39.13,78.41,90.59,67.11,79.18,54.14,66.37,12,8,22,17,10,10,19,22,16,18,11,16,6,5,9,8,5,7,11,12,10,11,6,11,0,3,108792162.3,143867392.3,292664842.2,204594337.2,102545425,119279903.5,222851168,283734058.2,533981084.8,312862792.3,183249822.8,275791177.2,49880893.3,70617725.13,205545357.1,151551520.4,102545425,45494914.19,157323367.5,182478572,262192677.8,223530965.3,119429756.3,174964691.1,10,10,16,15,15,11,16,18,16,18,16,16,High,High,High,High,High,High,High,High,High,High,High,High,1,Met-loss [N-Term],,,,,,,,,,,,
FALSE,High,Master Protein,Q12805,EGF-containing fibulin-like extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=EFEMP1 PE=1 SV=2,0,142.549,37,13,151,13,493,54.6,5.07,70.76,44.38,63.84,43.74,63.18,45.15,44.07,45.41,46.83,32.69,49.3,42.08,20,12,16,10,15,12,11,12,12,9,12,10,10,10,10,8,12,10,10,9,9,7,7,9,0,0,257986634.5,180071984.4,237549077.7,103309986.9,134179416.6,200975427.5,133091743.7,140197287.6,156229729.4,139692312.5,105959009.9,156761594.9,118286129.4,88388853.78,166836267.8,76525996.75,134179416.6,76654654.81,93957063.31,90165421.13,76711127.56,99805915.69,69056867.48,99451129.38,14,15,15,15,16,14,15,13,16,13,15,13,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P12110,Collagen alpha-2(VI) chain OS=Homo sapiens OX=9606 GN=COL6A2 PE=1 SV=4,0,142.186,24,16,177,16,1019,108.5,6.21,19.87,31.82,96.64,95.01,39.4,17.58,71.61,36.01,80.36,92.23,39.84,51.69,6,9,24,23,11,5,18,10,21,24,12,14,6,7,12,11,8,5,10,6,10,14,9,9,0,0,96436269.28,113071222.1,445733050.3,348350088.8,113227549.7,187459527.8,319743095.3,156627437.8,527082546.8,640225237.2,128410614.3,322207087.5,44215751.92,55501336.03,313048736.2,258037374.3,113227549.7,71499514.03,225724912.9,100732183.4,258805392.8,457421492.3,83689294.38,204411410.5,12,12,18,18,15,13,13,12,12,15,13,15,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
FALSE,High,Master Protein,P11047,Laminin subunit gamma-1 OS=Homo sapiens OX=9606 GN=LAMC1 PE=1 SV=3,0,140.849,22,22,81,22,1609,177.5,5.12,3.1,3.22,60.06,47.07,15.31,10.28,24.53,13.74,55.27,30.64,17.21,22.07,1,1,15,12,4,3,7,4,14,9,5,6,1,1,14,8,4,3,7,4,12,9,5,5,0,0,431584512.4,599180022.5,534742485,370809660.3,324233121.1,611163749.4,259210711.5,410517085.9,320267967.8,254838258.3,362178333.1,267921606.7,197880256.8,294109245.1,375562142,274674111.5,324233121.1,233105842,182991645.9,264016847.6,157256349.5,182074197.7,236043175.3,169972156.6,12,9,17,19,15,11,19,14,18,16,14,16,High,High,High,High,High,High,High,High,High,High,High,High,1,,,,,,,,,,,,,
